MONTH,WEEKOFMONTH,DAYOFWEEK,MAKE,ACCIDENTAREA,DAYOFWEEKCLAIMED,MONTHCLAIMED,WEEKOFMONTHCLAIMED,SEX,MARITALSTATUS,AGE,FAULT,POLICYTYPE,VEHICLECATEGORY,VEHICLEPRICE,REPNUMBER,DEDUCTIBLE,DRIVERRATING,DAYS_POLICY_ACCIDENT,DAYS_POLICY_CLAIM,PASTNUMBEROFCLAIMS,AGEOFVEHICLE,AGEOFPOLICYHOLDER,POLICEREPORTFILED,WITNESSPRESENT,AGENTTYPE,NUMBEROFSUPPLIMENTS,ADDRESSCHANGE_CLAIM,NUMBEROFCARS,YEAR,BASEPOLICY,FRAUDFOUND
Apr,week_1,Wednesday,Toyota,Urban,Wednesday,Apr,week_1,Male,Married,54,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,9,400,rate_4,more_than_30,more_than_30,2_to_4,7_years,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Mar,week_5,Wednesday,Mazda,Urban,Thursday,Mar,week_5,Male,Single,30,Third_Party,Sedan-Collision,Sedan,30000_to_39000,4,400,rate_2,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Nov,week_1,Wednesday,Toyota,Rural,Thursday,Nov,week_1,Male,Married,52,Third_Party,Sedan-All_Perils,Sedan,less_than_20000,6,400,rate_1,more_than_30,more_than_30,none,more_than_7,41_to_50,No,No,External,1_to_2,no_change,1-vehicle,1995,All_Perils,No
Sep,week_1,Friday,Mazda,Urban,Monday,Sep,week_2,Male,Married,43,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,9,400,rate_2,more_than_30,more_than_30,more_than_4,7_years,36_to_40,No,No,External,more_than_5,4_to_8_years,2-vehicles,1995,Liability,No
Sep,week_1,Friday,Honda,Urban,Tuesday,Sep,week_3,Male,Married,29,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,7,400,rate_1,more_than_30,more_than_30,2_to_4,7_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Jan,week_3,Tuesday,Pontiac,Urban,Wednesday,Jan,week_3,Male,Married,42,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,15,500,rate_3,more_than_30,more_than_30,2_to_4,more_than_7,36_to_40,No,No,External,1_to_2,2_to_3_years,2-vehicles,1995,Liability,No
Oct,week_2,Monday,Chevrolet,Urban,Monday,Oct,week_2,Male,Married,36,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,1,400,rate_1,more_than_30,more_than_30,none,more_than_7,36_to_40,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Apr,week_3,Wednesday,Pontiac,Rural,Wednesday,Apr,week_3,Male,Single,26,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,7,400,rate_1,more_than_30,more_than_30,2_to_4,5_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,All_Perils,No
Mar,week_5,Friday,Toyota,Urban,Thursday,Apr,week_1,Male,Married,53,Third_Party,Sedan-Collision,Sedan,20000_to_29000,5,400,rate_3,more_than_30,more_than_30,2_to_4,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Mar,week_5,Friday,Chevrolet,Urban,Tuesday,Jul,week_2,Male,Single,41,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,1,400,rate_2,more_than_30,more_than_30,more_than_4,7_years,36_to_40,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Apr,week_2,Saturday,Honda,Urban,Monday,Apr,week_2,Male,Single,0,Policy_Holder,Sedan-Liability,Sport,more_than_69000,14,400,rate_4,more_than_30,more_than_30,more_than_4,new,16_to_17,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Apr,week_5,Saturday,Pontiac,Urban,Wednesday,May,week_2,Male,Married,68,Policy_Holder,Sedan-Collision,Sedan,more_than_69000,15,400,rate_3,more_than_30,more_than_30,2_to_4,6_years,over_65,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Aug,week_1,Saturday,Pontiac,Urban,Thursday,Aug,week_2,Male,Single,23,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,15,400,rate_1,more_than_30,more_than_30,1,5_years,26_to_30,No,No,External,3_to_5,no_change,1-vehicle,1995,Collision,No
Nov,week_2,Tuesday,Chevrolet,Urban,Wednesday,Nov,week_2,Male,Married,34,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,4,400,rate_3,more_than_30,more_than_30,more_than_4,7_years,31_to_35,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Feb,week_3,Friday,Saturn,Urban,Thursday,Feb,week_4,Male,Married,46,Third_Party,Sedan-Collision,Sedan,30000_to_39000,9,400,rate_3,more_than_30,more_than_30,1,7_years,41_to_50,No,No,Internal,3_to_5,no_change,1-vehicle,1995,Collision,No
Feb,week_3,Friday,Toyota,Urban,Wednesday,Feb,week_4,Male,Single,29,Third_Party,Sedan-Collision,Sedan,20000_to_29000,1,400,rate_1,more_than_30,more_than_30,more_than_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Feb,week_1,Friday,Toyota,Urban,Tuesday,Feb,week_2,Male,Married,49,Third_Party,Sedan-Liability,Sport,30000_to_39000,7,400,rate_4,more_than_30,more_than_30,2_to_4,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Jan,week_5,Saturday,Pontiac,Urban,Wednesday,Feb,week_1,Male,Single,33,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,4,400,rate_1,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jan,week_2,Wednesday,Toyota,Urban,Wednesday,Jan,week_2,Male,Married,32,Third_Party,Sedan-Collision,Sedan,20000_to_29000,9,400,rate_1,more_than_30,more_than_30,1,6_years,31_to_35,No,No,Internal,1_to_2,no_change,1-vehicle,1995,Collision,No
Dec,week_3,Friday,Pontiac,Urban,Monday,Dec,week_3,Male,Married,29,Policy_Holder,Sedan-All_Perils,Sedan,30000_to_39000,5,400,rate_1,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Dec,week_3,Friday,Pontiac,Urban,Tuesday,Dec,week_3,Male,Single,35,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,7,400,rate_2,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Dec,week_3,Saturday,Pontiac,Urban,Tuesday,Dec,week_3,Female,Single,28,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,5,400,rate_4,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Sep,week_3,Monday,Mazda,Urban,Tuesday,Sep,week_3,Male,Single,32,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,2,400,rate_2,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Feb,week_2,Friday,Accura,Urban,Thursday,Feb,week_3,Female,Married,31,Policy_Holder,Sedan-All_Perils,Sedan,30000_to_39000,11,400,rate_2,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Mar,week_2,Thursday,Toyota,Urban,Friday,Mar,week_2,Female,Married,48,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,11,400,rate_3,more_than_30,more_than_30,none,7_years,41_to_50,No,No,External,1_to_2,no_change,1-vehicle,1995,All_Perils,No
May,week_1,Friday,Toyota,Urban,Tuesday,May,week_2,Male,Married,31,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,7,400,rate_4,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Oct,week_4,Thursday,Toyota,Rural,Tuesday,Dec,week_2,Male,Married,80,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,12,400,rate_3,more_than_30,more_than_30,none,6_years,over_65,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Feb,week_4,Monday,Pontiac,Rural,Tuesday,Feb,week_4,Male,Married,40,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,7,400,rate_2,more_than_30,more_than_30,none,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Mar,week_5,Wednesday,Pontiac,Urban,Tuesday,Apr,week_1,Male,Married,38,Third_Party,Sedan-Collision,Sedan,20000_to_29000,10,400,rate_1,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Collision,No
May,week_3,Sunday,Pontiac,Urban,Friday,May,week_3,Male,Married,28,Policy_Holder,Sedan-Liability,Sport,more_than_69000,7,400,rate_1,more_than_30,more_than_30,1,5_years,31_to_35,No,No,External,3_to_5,4_to_8_years,2-vehicles,1995,Liability,No
Jun,week_1,Saturday,Honda,Urban,Wednesday,Jun,week_2,Male,Married,39,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,2,400,rate_2,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Dec,week_1,Saturday,Pontiac,Urban,Thursday,Dec,week_2,Male,Married,55,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,11,400,rate_2,more_than_30,more_than_30,1,7_years,41_to_50,No,No,Internal,3_to_5,no_change,1-vehicle,1995,Liability,No
Dec,week_1,Saturday,Ford,Urban,Monday,Dec,week_1,Female,Married,40,Policy_Holder,Sedan-Collision,Sedan,40000_to_59000,3,400,rate_3,more_than_30,more_than_30,none,5_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Mar,week_5,Monday,VW,Urban,Tuesday,May,week_1,Male,Single,32,Policy_Holder,Sedan-Collision,Sedan,40000_to_59000,7,400,rate_3,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
May,week_2,Friday,Mazda,Urban,Tuesday,May,week_3,Male,Single,43,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,4,400,rate_4,more_than_30,more_than_30,more_than_4,more_than_7,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Mar,week_5,Friday,Honda,Urban,Thursday,Apr,week_1,Male,Single,34,Third_Party,Sedan-Liability,Sport,30000_to_39000,4,400,rate_1,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Oct,week_4,Thursday,Pontiac,Urban,Monday,Oct,week_5,Female,Single,29,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,12,400,rate_4,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Nov,week_5,Tuesday,Toyota,Urban,Tuesday,Dec,week_4,Male,Single,31,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,8,400,rate_3,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jul,week_3,Saturday,Chevrolet,Urban,Wednesday,Jul,week_3,Male,Single,38,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,3,400,rate_4,more_than_30,more_than_30,none,7_years,36_to_40,No,No,Internal,3_to_5,no_change,1-vehicle,1995,Liability,No
May,week_2,Monday,Chevrolet,Urban,Wednesday,May,week_4,Female,Married,48,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,7,400,rate_4,more_than_30,more_than_30,more_than_4,7_years,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Jan,week_3,Monday,Pontiac,Urban,Monday,Jan,week_3,Male,Married,39,Policy_Holder,Sedan-All_Perils,Sedan,30000_to_39000,1,400,rate_1,more_than_30,more_than_30,more_than_4,more_than_7,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1995,All_Perils,No
Nov,week_4,Saturday,Pontiac,Urban,Wednesday,Dec,week_2,Male,Married,43,Policy_Holder,Sedan-Liability,Sport,30000_to_39000,10,400,rate_4,more_than_30,more_than_30,1,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Apr,week_1,Friday,Mazda,Urban,Friday,Apr,week_4,Female,Married,35,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,5,400,rate_1,more_than_30,more_than_30,more_than_4,6_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Aug,week_3,Tuesday,Mazda,Urban,Wednesday,Aug,week_3,Male,Married,52,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,14,400,rate_3,more_than_30,more_than_30,1,7_years,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Dec,week_1,Tuesday,Honda,Urban,Thursday,Dec,week_3,Female,Single,56,Third_Party,Sedan-Collision,Sedan,20000_to_29000,11,400,rate_1,more_than_30,more_than_30,none,6_years,51_to_65,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Nov,week_5,Tuesday,Pontiac,Urban,Thursday,Dec,week_5,Male,Married,60,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,2,400,rate_4,more_than_30,more_than_30,1,more_than_7,51_to_65,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Sep,week_1,Saturday,Pontiac,Urban,Wednesday,Sep,week_3,Male,Married,60,Policy_Holder,Sedan-Collision,Sedan,more_than_69000,8,400,rate_3,more_than_30,more_than_30,none,more_than_7,51_to_65,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Dec,week_2,Saturday,Mazda,Urban,Monday,Dec,week_2,Female,Married,50,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,8,400,rate_3,more_than_30,more_than_30,2_to_4,7_years,41_to_50,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Feb,week_1,Friday,Honda,Urban,Friday,Apr,week_1,Male,Single,0,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,5,400,rate_4,more_than_30,more_than_30,none,new,16_to_17,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jul,week_5,Friday,Chevrolet,Urban,Friday,Aug,week_4,Female,Single,28,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,6,400,rate_2,more_than_30,more_than_30,none,7_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jan,week_2,Sunday,Pontiac,Urban,Friday,Apr,week_2,Female,Single,30,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,7,400,rate_2,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,1_to_2,no_change,1-vehicle,1995,Liability,No
Feb,week_4,Friday,Honda,Rural,Friday,Feb,week_4,Male,Single,30,Third_Party,Sedan-Collision,Sedan,20000_to_29000,2,400,rate_4,more_than_30,more_than_30,more_than_4,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Nov,week_4,Sunday,Honda,Urban,Monday,Nov,week_4,Male,Married,49,Third_Party,Sedan-Liability,Sport,more_than_69000,2,400,rate_3,more_than_30,more_than_30,1,7_years,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Sep,week_2,Saturday,Mazda,Urban,Wednesday,Sep,week_2,Male,Married,26,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,4,400,rate_4,more_than_30,more_than_30,none,6_years,31_to_35,Yes,No,External,none,no_change,1-vehicle,1995,Collision,No
Dec,week_3,Monday,Toyota,Urban,Friday,Dec,week_4,Female,Married,39,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,6,700,rate_3,more_than_30,more_than_30,1,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Nov,week_2,Wednesday,Pontiac,Urban,Tuesday,Nov,week_4,Male,Married,35,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,3,400,rate_2,more_than_30,more_than_30,2_to_4,6_years,31_to_35,No,No,External,3_to_5,1_year,2-vehicles,1995,Liability,No
Jan,week_3,Friday,Chevrolet,Urban,Friday,Jan,week_3,Male,Married,57,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,1,400,rate_4,more_than_30,more_than_30,more_than_4,more_than_7,51_to_65,No,No,External,3_to_5,no_change,1-vehicle,1995,Liability,No
Jun,week_1,Sunday,Honda,Rural,Tuesday,Sep,week_1,Male,Married,36,Policy_Holder,Sedan-Collision,Sedan,more_than_69000,2,400,rate_4,more_than_30,more_than_30,more_than_4,more_than_7,36_to_40,No,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
Oct,week_1,Wednesday,Mazda,Rural,Monday,Oct,week_2,Male,Single,29,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,1,400,rate_3,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Collision,No
Feb,week_2,Sunday,Mazda,Urban,Tuesday,Feb,week_3,Male,Married,52,Third_Party,Sport-Collision,Sport,more_than_69000,5,400,rate_4,more_than_30,more_than_30,none,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Mar,week_4,Thursday,Mazda,Urban,Thursday,Mar,week_4,Female,Single,24,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,7,400,rate_3,more_than_30,more_than_30,none,5_years,26_to_30,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Mar,week_3,Saturday,Mazda,Urban,Monday,Mar,week_3,Male,Married,29,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,11,400,rate_3,more_than_30,more_than_30,none,7_years,31_to_35,Yes,No,External,1_to_2,no_change,1-vehicle,1995,Collision,No
May,week_5,Sunday,Saab,Rural,Thursday,Jun,week_1,Male,Single,34,Policy_Holder,Sedan-Collision,Sedan,30000_to_39000,7,400,rate_1,more_than_30,more_than_30,none,6_years,31_to_35,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Nov,week_2,Friday,Toyota,Urban,Wednesday,Nov,week_4,Male,Single,27,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,13,700,rate_4,more_than_30,more_than_30,more_than_4,7_years,31_to_35,Yes,No,External,none,no_change,1-vehicle,1995,Liability,No
Nov,week_1,Friday,Pontiac,Rural,Tuesday,Nov,week_2,Female,Single,23,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,9,400,rate_1,more_than_30,more_than_30,none,5_years,26_to_30,No,No,External,3_to_5,no_change,1-vehicle,1995,All_Perils,No
Oct,week_3,Friday,Mazda,Rural,Monday,Oct,week_4,Male,Married,59,Third_Party,Sedan-Liability,Sport,20000_to_29000,10,400,rate_2,more_than_30,more_than_30,2_to_4,more_than_7,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1995,Liability,No
Oct,week_4,Saturday,Ford,Urban,Monday,Nov,week_4,Male,Married,33,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,1,400,rate_4,more_than_30,more_than_30,none,7_years,31_to_35,Yes,No,External,none,no_change,1-vehicle,1995,Collision,No
Jul,week_4,Monday,Mazda,Urban,Thursday,Jul,week_4,Male,Single,29,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,4,400,rate_4,more_than_30,more_than_30,1,6_years,31_to_35,No,No,External,none,1_year,1-vehicle,1995,Collision,No
Apr,week_1,Monday,Toyota,Urban,Tuesday,Apr,week_1,Male,Married,75,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,12,400,rate_4,more_than_30,more_than_30,none,more_than_7,over_65,No,No,External,none,no_change,1-vehicle,1995,Collision,No
Dec,week_4,Thursday,Pontiac,Urban,Wednesday,Dec,week_5,Male,Married,62,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,7,400,rate_4,more_than_30,more_than_30,more_than_4,more_than_7,51_to_65,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Aug,week_4,Friday,Pontiac,Urban,Monday,Aug,week_5,Female,Single,44,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,15,400,rate_3,more_than_30,more_than_30,none,6_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jan,week_1,Tuesday,Mazda,Urban,Thursday,Jan,week_2,Male,Married,36,Policy_Holder,Sedan-Collision,Sedan,less_than_20000,7,400,rate_4,more_than_30,more_than_30,2_to_4,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Mar,week_5,Wednesday,Mazda,Urban,Wednesday,Apr,week_1,Male,Married,29,Third_Party,Sedan-Collision,Sedan,20000_to_29000,16,400,rate_4,more_than_30,more_than_30,1,5_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Mar,week_4,Monday,Mazda,Urban,Tuesday,May,week_1,Male,Single,26,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,11,400,rate_1,more_than_30,more_than_30,1,7_years,31_to_35,No,No,External,3_to_5,no_change,3_to_4,1995,All_Perils,No
Apr,week_3,Sunday,Mercury,Urban,Wednesday,Apr,week_3,Male,Single,25,Policy_Holder,Sedan-All_Perils,Sedan,20000_to_29000,15,400,rate_4,more_than_30,more_than_30,more_than_4,4_years,26_to_30,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Jun,week_3,Tuesday,Toyota,Urban,Thursday,Jun,week_3,Male,Married,59,Policy_Holder,Sedan-All_Perils,Sedan,less_than_20000,1,400,rate_2,more_than_30,more_than_30,1,more_than_7,51_to_65,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Jul,week_3,Saturday,Honda,Urban,Thursday,Jul,week_4,Male,Single,48,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,4,400,rate_2,more_than_30,more_than_30,2_to_4,7_years,41_to_50,No,No,External,none,no_change,3_to_4,1995,Liability,No
Jan,week_5,Saturday,Pontiac,Urban,Friday,Feb,week_1,Female,Single,22,Third_Party,Sedan-Collision,Sedan,20000_to_29000,7,400,rate_2,more_than_30,more_than_30,none,4_years,26_to_30,Yes,Yes,External,none,no_change,1-vehicle,1995,Collision,No
Oct,week_2,Monday,Chevrolet,Rural,Thursday,Oct,week_2,Male,Married,39,Policy_Holder,Sedan-Collision,Sedan,40000_to_59000,13,400,rate_1,more_than_30,more_than_30,none,7_years,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Collision,No
May,week_1,Wednesday,Honda,Urban,Wednesday,May,week_1,Male,Single,42,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,3,400,rate_3,more_than_30,more_than_30,more_than_4,7_years,36_to_40,No,No,External,more_than_5,no_change,1-vehicle,1995,Collision,No
Nov,week_2,Sunday,Mazda,Urban,Tuesday,Nov,week_3,Male,Married,50,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,7,400,rate_3,more_than_30,more_than_30,none,more_than_7,41_to_50,No,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Jan,week_5,Saturday,Chevrolet,Rural,Tuesday,Feb,week_2,Male,Married,30,Third_Party,Sedan-All_Perils,Sedan,30000_to_39000,10,400,rate_2,more_than_30,more_than_30,2_to_4,7_years,31_to_35,No,No,External,more_than_5,no_change,1-vehicle,1995,All_Perils,No
Dec,week_3,Friday,Chevrolet,Urban,Monday,Jan,week_1,Male,Married,39,Policy_Holder,Sedan-Liability,Sport,20000_to_29000,15,400,rate_2,more_than_30,more_than_30,none,more_than_7,36_to_40,No,No,External,none,no_change,1-vehicle,1995,Liability,No
Dec,week_1,Friday,Pontiac,Urban,Friday,Dec,week_2,Male,Married,49,Third_Party,Sedan-All_Perils,Sedan,20000_to_29000,7,400,rate_4,more_than_30,more_than_30,none,more_than_7,41_to_50,No,No,External,1_to_2,no_change,1-vehicle,1995,All_Perils,No
Feb,week_4,Tuesday,Mazda,Urban,Thursday,Feb,week_4,Male,Married,29,Policy_Holder,Sedan-Collision,Sedan,20000_to_29000,2,400,rate_1,more_than_30,more_than_30,1,5_years,31_to_35,No,No,External,3_to_5,no_change,1-vehicle,1995,Collision,No
Feb,week_1,Tuesday,Pontiac,Urban,Wednesday,Feb,week_1,Male,Single,33,Third_Party,Sedan-Collision,Sedan,20000_to_29000,13,400,rate_3,more_than_30,more_than_30,2_to_4,5_years,31_to_35,No,No,External,more_than_5,4_to_8_years,2-vehicles,1995,Collision,No
Oct,week_2,Monday,Accura,Urban,Friday,Oct,week_4,Male,Married,28,Policy_Holder,Utility-All_Perils,Utility,more_than_69000,11,400,rate_4,more_than_30,more_than_30,1,6_years,31_to_35,Yes,No,External,none,no_change,1-vehicle,1995,All_Perils,No
Nov,week_3,Tuesday,Honda,Urban,Wednesday,Nov,week_3,Male,Married,62,Third_Party,Sport-Collision,Sport,more_than_69000,7,400,rate_3,more_than_30,more_than_30,2_to_4,more_than_7,51_to_65,No,No,External,none,no_change,1-vehicle,1995,Collision,No
